fold,date,y_true_class,y_true_price
5,2021-09-24,0,1755.3
5,2021-09-27,1,1733.75
5,2021-09-28,0,1737.1500000000001
5,2021-09-29,1,1742.8
5,2021-09-30,1,1773.25
5,2021-10-08,1,1757.6500000000001
5,2021-10-11,0,1767.75
5,2021-10-12,1,1785.7
5,2021-10-13,1,1798.7
5,2021-10-14,1,1767.8499999999999
5,2021-10-18,0,1778
5,2021-10-20,1,1779.3
5,2021-10-21,1,1808.25
5,2021-10-22,1,1805.25
5,2021-10-25,0,1785.55
5,2021-10-26,0,1795.25
5,2021-10-27,1,1803.5
5,2021-10-28,1,1769.1500000000001
5,2021-10-29,0,1793.8
5,2021-11-01,1,1790.45
5,2021-11-02,0,1822.3499999999999
5,2021-11-08,1,1827.3
5,2021-11-09,1,1859.4000000000001
5,2021-11-10,1,1857.9000000000001
5,2021-11-11,0,1860.55
5,2021-11-12,1,1859.9000000000001
5,2021-11-15,0,1859.2
5,2021-11-16,0,1864.9000000000001
5,2021-11-17,1,1860.3
5,2021-11-18,0,1816.05
5,2021-11-22,0,1782.05
5,2021-11-24,0,1800.8
5,2021-11-26,1,1785.95
5,2021-11-29,0,1804.4000000000001
5,2021-11-30,1,1789.25
5,2021-12-01,0,1765
5,2021-12-02,0,1767.55
5,2021-12-03,1,1778.6500000000001
5,2021-12-06,1,1781.3499999999999
5,2021-12-07,1,1783.8
5,2021-12-08,1,1776.1500000000001
5,2021-12-09,0,1779.75
5,2021-12-10,1,1787.8
5,2021-12-13,1,1776.9000000000001
5,2021-12-14,0,1768.6500000000001
5,2021-12-15,0,1795.7
5,2021-12-16,1,1807.7
5,2021-12-17,1,1796.3
5,2021-12-20,0,1793.75
5,2021-12-21,0,1792.8
5,2021-12-22,0,1805.2
5,2021-12-23,1,1794.25
5,2021-12-29,0,1805.8499999999999
5,2021-12-30,1,1811.4000000000001
5,2022-01-04,1,1826.25
5,2022-01-05,1,1789.3499999999999
5,2022-01-06,0,1792.5999999999999
5,2022-01-07,1,1806.8
5,2022-01-11,1,1821.4000000000001
5,2022-01-12,1,1820.3499999999999
5,2022-01-13,0,1822.95
5,2022-01-14,1,1817.25
5,2022-01-18,0,1826.95
5,2022-01-19,1,1845.3499999999999
5,2022-01-20,1,1837.5999999999999
5,2022-01-21,0,1831.5999999999999
5,2022-01-24,0,1847.3
5,2022-01-25,1,1806.75
5,2022-01-27,0,1788.1500000000001
5,2022-01-28,0,1822.5999999999999
5,2022-02-08,1,1827.8
5,2022-02-09,1,1835.3499999999999
5,2022-02-10,1,1866.1500000000001
5,2022-02-14,1,1848.55
5,2022-02-15,0,1862.5999999999999
5,2022-02-16,1,1893.45
5,2022-02-17,1,1893.5999999999999
5,2022-02-18,1,1900.0999999999999
5,2022-02-22,1,1936.3
5,2022-02-24,1,1884.8
5,2022-02-25,0,1909.8499999999999
5,2022-02-28,1,1928.5
5,2022-03-02,1,1929.5999999999999
5,2022-03-03,1,1945.3
5,2022-03-04,1,1980.95
5,2022-03-07,1,2039.05
5,2022-03-08,1,1988.9000000000001
5,2022-03-09,0,1996.5999999999999
5,2022-03-10,1,1978.7
5,2022-03-11,0,1954.05
5,2022-03-14,0,1913.6500000000001
5,2022-03-15,0,1913.2
5,2022-03-16,0,1949.6500000000001
5,2022-03-17,1,1915.25
5,2022-03-22,0,1931.75
5,2022-03-23,1,1965.2
5,2022-03-24,1,1953.8
5,2022-03-25,0,1937.05
5,2022-03-28,0,1910
5,2022-03-29,0,1933.8499999999999
5,2022-03-30,1,1942.1500000000001
5,2022-03-31,1,1930.1500000000001
5,2022-04-06,0,1932.4000000000001
5,2022-04-07,1,1941.4000000000001
5,2022-04-08,1,1951.55
5,2022-04-11,1,1960.8499999999999
5,2022-04-12,1,1976.75
5,2022-04-13,1,1964
5,2022-04-19,0,1949.55
5,2022-04-20,0,1943.7
5,2022-04-21,0,1941.55
5,2022-04-22,0,1895
5,2022-04-25,0,1904.5999999999999
5,2022-04-26,1,1885.8
5,2022-04-27,0,1888.5
5,2022-04-28,1,1882.3499999999999
5,2022-05-06,0,1860.9000000000001
5,2022-05-09,0,1857.3499999999999
5,2022-05-10,0,1851.95
5,2022-05-11,0,1837.05
5,2022-05-12,0,1811.55
5,2022-05-13,0,1825
5,2022-05-17,1,1810.6500000000001
5,2022-05-18,0,1844
5,2022-05-19,1,1834.2
5,2022-05-20,0,1856.2
5,2022-05-23,1,1867.0999999999999
5,2022-05-24,1,1847.2
5,2022-05-25,0,1848.25
5,2022-05-26,1,1851.8
5,2022-05-27,1,1838.7
5,2022-05-31,0,1844.9000000000001
5,2022-06-01,1,1847.2
5,2022-06-06,1,1849.5999999999999
5,2022-06-07,1,1852.95
5,2022-06-08,1,1844.8499999999999
5,2022-06-09,0,1830
5,2022-06-10,0,1830.8499999999999
5,2022-06-13,1,1818.3
5,2022-06-14,0,1823.75
5,2022-06-15,1,1826.5
5,2022-06-16,1,1841.55
5,2022-06-17,1,1840.25
5,2022-06-21,0,1841.8499999999999
5,2022-06-22,1,1841.9000000000001
5,2022-06-23,1,1825.45
5,2022-06-24,0,1826.3
5,2022-06-27,1,1819.05
5,2022-06-28,0,1817.75
5,2022-06-29,0,1817
5,2022-06-30,0,1797.45
5,2022-07-01,0,1772
5,2022-07-05,0,1754.3
5,2022-07-06,0,1747.95
5,2022-07-07,0,1738.2
5,2022-07-08,0,1740
5,2022-07-11,1,1730.7
5,2022-07-12,0,1724.5999999999999
5,2022-07-13,0,1700.7
5,2022-07-14,0,1706.1500000000001
5,2022-07-15,1,1713.05
5,2022-07-19,1,1709.3
5,2022-07-20,0,1705.0999999999999
5,2022-07-21,0,1736.95
5,2022-07-22,1,1718.9000000000001
5,2022-07-25,0,1720.05
5,2022-07-26,1,1714.05
5,2022-07-27,0,1753.5
5,2022-07-28,1,1753.4000000000001
5,2022-07-29,0,1772.4000000000001
5,2022-08-01,1,1779.75
5,2022-08-02,1,1761.25
5,2022-08-03,0,1783.2
5,2022-08-04,1,1773.25
5,2022-08-05,0,1784.05
5,2022-08-08,1,1795.05
5,2022-08-10,1,1792.0999999999999
5,2022-08-12,0,1767.2
5,2022-08-17,0,1765.55
5,2022-08-18,0,1750.75
5,2022-08-19,0,1733.25
5,2022-08-22,0,1746.55
5,2022-08-23,1,1745.6500000000001
5,2022-08-24,0,1753.55
5,2022-08-25,1,1751.25
5,2022-08-26,0,1730.3
5,2022-08-30,0,1694.3
5,2022-09-01,0,1712.5
5,2022-09-02,1,1702.5999999999999
5,2022-09-06,0,1702.6500000000001
5,2022-09-07,1,1709.3499999999999
5,2022-09-08,1,1713.4000000000001
5,2022-09-09,1,1704.8499999999999
5,2022-09-13,0,1703.9000000000001
5,2022-09-14,0,1689.0999999999999
5,2022-09-15,0,1664.6500000000001
5,2022-09-16,0,1664.1500000000001
5,2022-09-20,0,1671.75
5,2022-09-21,1,1671.8499999999999
5,2022-09-22,1,1643.3499999999999
5,2022-09-26,0,1634.3
5,2022-09-27,0,1652.1500000000001
5,2022-09-28,1,1654.8
5,2022-09-29,1,1671.75
5,2022-09-30,1,1664.7
5,2022-10-11,0,1670.6500000000001
5,2022-10-12,1,1648.0999999999999
5,2022-10-13,0,1649.3
5,2022-10-14,1,1664.75
5,2022-10-17,1,1653
5,2022-10-18,0,1631.7
5,2022-10-19,0,1635.3
5,2022-10-20,1,1643.25
5,2022-10-21,1,1659.25
5,2022-10-25,1,1659.75
5,2022-10-27,1,1648.05
5,2022-10-28,0,1639
5,2022-10-31,0,1645.25
5,2022-11-01,1,1649.55
5,2022-11-02,1,1674.4000000000001
5,2022-11-04,1,1678.95
5,2022-11-07,1,1715.25
5,2022-11-09,1,1744.75
5,2022-11-10,1,1759.3499999999999
5,2022-11-11,1,1768.9000000000001
5,2022-11-14,1,1771.3499999999999
5,2022-11-15,1,1773
5,2022-11-16,1,1758.5999999999999
5,2022-11-17,0,1751.5999999999999
5,2022-11-18,0,1740.4000000000001
5,2022-11-21,0,1742.95
5,2022-11-22,1,1751.8499999999999
5,2022-11-25,1,1746.55
5,2022-11-28,0,1752.7
5,2022-11-29,1,1753.5
5,2022-11-30,1,1803.1500000000001
5,2022-12-01,1,1784.75
5,2022-12-02,0,1776.8
5,2022-12-05,0,1773.8
5,2022-12-06,0,1782.2
5,2022-12-07,1,1790.1500000000001
5,2022-12-08,1,1796.1500000000001
5,2022-12-09,1,1786.5999999999999
5,2022-12-12,0,1823.55
5,2022-12-13,1,1808.05
5,2022-12-14,0,1783.55
5,2022-12-15,0,1792.55
5,2022-12-16,1,1790.8
5,2022-12-19,0,1813.9000000000001
5,2022-12-20,1,1817.55
5,2022-12-21,1,1800.7
5,2022-12-22,0,1797.4000000000001
5,2022-12-23,0,1803.3499999999999
5,2022-12-28,1,1813.75
5,2022-12-29,1,1812.3499999999999
5,2022-12-30,0,1857.3
5,2023-01-04,1,1834
5,2023-01-05,0,1852.2
5,2023-01-06,1,1878.6500000000001
5,2023-01-10,1,1872.3499999999999
5,2023-01-11,0,1882.55
5,2023-01-12,1,1907.1500000000001
5,2023-01-13,1,1913.8
5,2023-01-17,1,1920.7
5,2023-01-18,1,1918.5999999999999
5,2023-01-19,0,1924.9000000000001
5,2023-01-20,1,1924.0999999999999
5,2023-01-30,0,1923.9000000000001
5,2023-01-31,0,1925.9000000000001
5,2023-02-01,1,1921.6500000000001
5,2023-02-02,0,1875.3499999999999
5,2023-02-03,0,1873.25
5,2023-02-06,0,1870.7
5,2023-02-07,0,1872.6500000000001
5,2023-02-08,1,1879.0999999999999
5,2023-02-09,1,1859.7
5,2023-02-10,0,1856.05
5,2023-02-13,0,1863.7
5,2023-02-14,1,1831.2
5,2023-02-15,0,1828.95
5,2023-02-16,0,1833.95
5,2023-02-17,1,1836.8499999999999
5,2023-02-21,1,1835.75
5,2023-02-22,0,1810.95
5,2023-02-24,0,1818.6500000000001
5,2023-02-27,1,1824.5999999999999
5,2023-02-28,1,1841.25
5,2023-03-01,1,1836.2
5,2023-03-02,0,1841.1500000000001
5,2023-03-03,1,1849.05
5,2023-03-06,1,1816.3
5,2023-03-08,0,1831.4000000000001
5,2023-03-09,1,1861.25
5,2023-03-10,1,1911.3
5,2023-03-13,1,1907.55
5,2023-03-14,0,1923.4000000000001
5,2023-03-15,1,1922.75
5,2023-03-16,0,1962.0999999999999
5,2023-03-17,1,1969.3499999999999
5,2023-03-20,1,1977.95
5,2023-03-23,1,1993.8
5,2023-03-24,1,1946.25
5,2023-03-27,0,1962.8499999999999
5,2023-03-28,1,1965
5,2023-03-29,1,1979.7
5,2023-03-31,1,1983.3
5,2023-04-03,1,2001.9000000000001
5,2023-04-06,1,2002.7
5,2023-04-11,1,2008.2
5,2023-04-12,1,2048.4499999999998
5,2023-04-13,1,1995.55
5,2023-04-17,0,1999.4000000000001
5,2023-04-18,1,1990.55
5,2023-04-19,0,2007.1500000000001
5,2023-04-20,1,1973.6500000000001
5,2023-04-21,0,1978.2
5,2023-04-24,1,1987.4000000000001
5,2023-04-25,1,2003
5,2023-04-26,1,1985.6500000000001
5,2023-04-27,0,1982.55
5,2023-04-28,0,2030.2
5,2023-05-09,1,2037.1500000000001
5,2023-05-10,1,2015.95
5,2023-05-11,0,2019.9000000000001
5,2023-05-12,1,2019.9000000000001
5,2023-05-15,0,2007.45
5,2023-05-16,0,1974.4000000000001
5,2023-05-17,0,1960.3
5,2023-05-18,0,1961.5999999999999
5,2023-05-19,1,1970.3
5,2023-05-22,1,1969.2
5,2023-05-23,0,1969.6500000000001
5,2023-05-24,1,1948.25
5,2023-05-25,0,1947.9000000000001
5,2023-05-26,0,1952.45
5,2023-05-30,1,1964.4000000000001
5,2023-05-31,1,1974.3499999999999
5,2023-06-01,1,1963.25
5,2023-06-02,0,1959.6500000000001
5,2023-06-05,0,1957.25
5,2023-06-06,0,1967.3499999999999
5,2023-06-07,1,1966.4000000000001
5,2023-06-08,0,1960.3
5,2023-06-09,0,1952.9000000000001
5,2023-06-12,0,1954.4000000000001
5,2023-06-13,1,1955.8
5,2023-06-14,1,1952.3499999999999
5,2023-06-15,0,1959.75
5,2023-06-16,1,1930.45
5,2023-06-20,0,1925.6500000000001
5,2023-06-21,0,1922.9000000000001
5,2023-06-26,0,1918.9000000000001
5,2023-06-27,0,1908.4000000000001
5,2023-06-28,0,1912.25
5,2023-06-30,1,1928.75
5,2023-07-03,1,1924.6500000000001
5,2023-07-05,0,1908.8
5,2023-07-06,0,1922.3
5,2023-07-07,1,1922.8
5,2023-07-10,1,1933.95
5,2023-07-11,1,1953.3
5,2023-07-12,1,1958.05
5,2023-07-13,1,1953.7
5,2023-07-14,0,1975
5,2023-07-18,1,1975.3499999999999
5,2023-07-19,1,1976.0999999999999
5,2023-07-20,1,1960.5999999999999
5,2023-07-21,0,1960
5,2023-07-24,0,1958.7
5,2023-07-25,0,1966.3
5,2023-07-26,1,1945.3499999999999
5,2023-07-27,0,1954.25
5,2023-07-28,1,1970.6500000000001
5,2023-07-31,1,1947.2
5,2023-08-01,0,1944.2
5,2023-08-02,0,1935.6500000000001
5,2023-08-03,0,1942.45
5,2023-08-04,1,1931.7
5,2023-08-07,0,1926.4000000000001
5,2023-08-08,0,1922.75
5,2023-08-09,0,1920.9000000000001
5,2023-08-10,0,1903.75
5,2023-08-14,0,1896.3499999999999
5,2023-08-17,0,1893.7
5,2023-08-18,0,1889.8499999999999
5,2023-08-21,0,1892.75
5,2023-08-22,1,1916.6500000000001
5,2023-08-23,1,1917.05
5,2023-08-24,1,1915.5
5,2023-08-25,0,1930
5,2023-08-29,1,1947.55
5,2023-08-30,1,1942.3
5,2023-08-31,0,1940.55
5,2023-09-01,0,1926.0999999999999
5,2023-09-05,0,1922.05
5,2023-09-06,0,1918.3499999999999
5,2023-09-07,0,1927.8
5,2023-09-08,1,1924.95
5,2023-09-11,0,1908.55
5,2023-09-12,0,1913.8
5,2023-09-13,1,1901.75
5,2023-09-14,0,1927.7
5,2023-09-15,1,1943.3499999999999
5,2023-09-20,1,1915
5,2023-09-21,0,1927.3499999999999
5,2023-09-22,1,1924.8499999999999
5,2023-09-25,0,1907.05
5,2023-09-26,0,1887.3
5,2023-09-27,0,1873.55
5,2023-09-28,0,1857
5,2023-10-10,0,1871.25
5,2023-10-11,1,1874
5,2023-10-12,1,1909.2
5,2023-10-13,1,1918.05
5,2023-10-16,1,1928.2
5,2023-10-17,1,1955.7
5,2023-10-18,1,1953.55
5,2023-10-19,0,1988.5
5,2023-10-20,1,1973
5,2023-10-23,0,1983.3
5,2023-10-25,1,1975
5,2023-10-26,0,1982.9000000000001
5,2023-10-27,1,1997.5999999999999
5,2023-10-30,1,1996.9000000000001
5,2023-10-31,0,1986.3499999999999
5,2023-11-01,0,1983.5999999999999
5,2023-11-02,0,1984.5999999999999
5,2023-11-06,1,1960.7
5,2023-11-07,0,1959.3499999999999
5,2023-11-08,0,1957.45
5,2023-11-09,0,1941.6500000000001
5,2023-11-10,0,1931.1500000000001
5,2023-11-13,0,1958.2
5,2023-11-15,1,1980.0999999999999
5,2023-11-16,1,1981.05
5,2023-11-17,1,1968.7
5,2023-11-20,0,2006.5999999999999
5,2023-11-21,1,1997.55
5,2023-11-22,0,2000.8499999999999
5,2023-11-24,1,2025.6500000000001
5,2023-11-28,1,2046.95
5,2023-11-29,1,2035.45
5,2023-11-30,0,2045.4000000000001
5,2023-12-01,1,2049.0500000000002
5,2023-12-04,1,2023.3499999999999
5,2023-12-05,0,2026.4000000000001
5,2023-12-06,1,2026.9000000000001
5,2023-12-07,1,2008.0999999999999
5,2023-12-08,0,1986.6500000000001
5,2023-12-11,0,1980.8499999999999
5,2023-12-12,0,1982.5
5,2023-12-13,1,2046.0999999999999
5,2023-12-14,1,2032.3
5,2023-12-15,0,2023.95
5,2023-12-18,0,2041.3499999999999
5,2023-12-19,1,2035.55
5,2023-12-20,0,2041.7
5,2023-12-21,1,2055.5999999999999
5,2023-12-22,1,2069.4000000000001
5,2023-12-27,1,2078.4000000000001
5,2023-12-28,1,2062.4000000000001
5,2023-12-29,0,2039.55
5,2024-01-04,0,2056.3499999999999
5,2024-01-05,1,2034.9000000000001
5,2024-01-09,0,2026.8
5,2024-01-10,0,2029.1500000000001
5,2024-01-11,1,2055.6500000000001
5,2024-01-12,1,2038.1500000000001
5,2024-01-16,0,2011.75
5,2024-01-17,0,2013.2
5,2024-01-18,1,2028.55
5,2024-01-19,1,2022.95
5,2024-01-23,0,2024.6500000000001
5,2024-01-24,1,2023.75
5,2024-01-25,0,2022.5
5,2024-01-29,0,2043.05
5,2024-01-30,1,2053.25
5,2024-01-31,1,2045.8499999999999
5,2024-02-01,0,2034.1500000000001
5,2024-02-02,0,2018
5,2024-02-05,0,2030.8
5,2024-02-06,1,2041.5999999999999
5,2024-02-07,1,2028.6500000000001
5,2024-02-08,0,2023.5
5,2024-02-09,0,2029.0999999999999
5,2024-02-20,1,2026.75
5,2024-02-21,0,2024
5,2024-02-22,0,2027.2
5,2024-02-26,1,2035.05
5,2024-02-27,1,2032.45
5,2024-02-28,0,2048.0500000000002
5,2024-02-29,1,2049.8000000000002
5,2024-03-01,1,2098.0500000000002
5,2024-03-04,1,2134.4000000000001
5,2024-03-05,1,2142.8499999999999
5,2024-03-06,1,2153.4499999999998
5,2024-03-07,1,2180.4499999999998
5,2024-03-11,1,2161.25
5,2024-03-12,0,2168.4000000000001
5,2024-03-13,1,2160.8000000000002
5,2024-03-14,0,2163.4499999999998
5,2024-03-15,1,2158.1500000000001
5,2024-03-18,0,2154.9000000000001
5,2024-03-19,0,2170.5
5,2024-03-21,1,2171.5999999999999
5,2024-03-22,1,2179.8000000000002
5,2024-03-26,1,2192.6999999999998
5,2024-03-27,1,2214.3499999999999
5,2024-03-28,1,2264.5
5,2024-04-02,1,2280.1500000000001
5,2024-04-03,1,2320.25
5,2024-04-08,1,2333
5,2024-04-10,1,2401.5
5,2024-04-12,1,2344.1999999999998
5,2024-04-15,0,2369.1500000000001
5,2024-04-16,1,2382.6999999999998
5,2024-04-18,1,2379.6999999999998
5,2024-04-19,0,2334.9499999999998
5,2024-04-22,0,2328.4499999999998
5,2024-04-23,0,2320.25
5,2024-04-24,0,2318.6999999999998
5,2024-04-25,0,2343.0999999999999
5,2024-04-26,1,2307
5,2024-04-30,0,2319.5999999999999
5,2024-05-07,1,2309.0500000000002
5,2024-05-08,0,2325.6999999999998
5,2024-05-09,1,2372.4499999999998
5,2024-05-10,1,2343.8000000000002
5,2024-05-13,0,2354.8499999999999
5,2024-05-14,1,2357.5
5,2024-05-15,1,2377.4000000000001
5,2024-05-16,1,2402.5999999999999
5,2024-05-17,1,2427.3000000000002
5,2024-05-21,1,2407.9000000000001
5,2024-05-22,0,2342.6999999999998
5,2024-05-24,0,2350.6500000000001
5,2024-05-28,1,2343.3499999999999
5,2024-05-29,0,2348.5500000000002
5,2024-05-30,1,2348.25
5,2024-05-31,0,2337.6999999999998
5,2024-06-03,0,2326
5,2024-06-04,0,2340.0500000000002
5,2024-06-05,1,2360.5999999999999
5,2024-06-06,1,2310.8000000000002
5,2024-06-07,0,2316.5
5,2024-06-11,1,2326.25
5,2024-06-12,1,2310.8000000000002
5,2024-06-13,0,2330.4499999999998
5,2024-06-14,1,2324.3499999999999
5,2024-06-18,0,2351.5999999999999
5,2024-06-20,1,2335.0500000000002
5,2024-06-21,0,2328.75
5,2024-06-24,0,2325.0500000000002
5,2024-06-25,0,2299.6500000000001
5,2024-06-26,0,2323.5999999999999
5,2024-06-27,1,2330.9000000000001
5,2024-06-28,1,2329.0999999999999
5,2024-07-01,0,2331.75
5,2024-07-02,1,2361.3499999999999
5,2024-07-03,1,2379.0500000000002
5,2024-07-05,1,2376.6500000000001
5,2024-07-08,0,2367.9000000000001
5,2024-07-09,0,2384.3499999999999
5,2024-07-10,1,2409.1999999999998
5,2024-07-11,1,2406.8499999999999
5,2024-07-12,0,2443.1999999999998
5,2024-07-16,1,2463.8000000000002
5,2024-07-18,1,2403.5
5,2024-07-19,0,2392.6999999999998
5,2024-07-22,0,2403.0999999999999
5,2024-07-23,1,2421.4499999999998
5,2024-07-24,1,2364.1999999999998
5,2024-07-25,0,2386.0999999999999
5,2024-07-26,1,2391.0999999999999
5,2024-07-29,1,2390.25
5,2024-07-30,0,2426.3000000000002
5,2024-07-31,1,2454.5500000000002
5,2024-08-01,1,2469.8499999999999
5,2024-08-02,1,2393.8499999999999
5,2024-08-05,0,2396.5500000000002
5,2024-08-06,1,2400.4499999999998
5,2024-08-07,1,2411.4499999999998
5,2024-08-08,1,2427.3499999999999
5,2024-08-09,1,2471.5500000000002
5,2024-08-13,1,2456.6999999999998
5,2024-08-14,0,2485.8000000000002
5,2024-08-16,1,2494.5500000000002
5,2024-08-19,1,2529.75
5,2024-08-20,1,2497.9499999999998
5,2024-08-21,0,2483
5,2024-08-22,0,2511.1999999999998
5,2024-08-23,1,2508.5500000000002
5,2024-08-27,0,2505.25
5,2024-08-28,0,2518.0999999999999
5,2024-08-29,1,2513.3499999999999
